featurekey,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ANGEL1,1.623005254592775,-1.1620868300629317,0.10308632774199276,-11.272948173800835,1.7849139472181584e-29,9.773992805186081e-29
ANGPT2,2.4527952251652674,1.002872815346363,0.11830592455006228,8.476944997982649,2.3118417211149254e-17,6.846483315711062e-17
ANGPTL6,0.6806473709691088,-1.2224413611617495,0.13563807331750402,-9.012523779368621,2.0136805763132e-19,6.575528942294132e-19
ANK2,1.2184372388686537,1.3919790232757256,0.16721588782529503,8.324442380320027,8.47266304894388e-17,2.4482662867793794e-16
ANKEF1,0.8204395034261058,-1.0462023985436801,0.10863775731653146,-9.630191421343701,5.961831384944844e-22,2.2142016788915907e-21
ANKHD1-DT,0.5343833916459255,-1.5671926703452685,0.19689288635280133,-7.959620580385539,1.7256762665358946e-15,4.725683309751328e-15
ANKLE1,0.3471691351505294,1.2203503289460782,0.21652179084751272,5.636154791484799,1.7388909068268736e-08,3.534037232583306e-08
ANKRD10-IT1,1.63523938659881,1.2230351498608873,0.12078363952515854,10.125834547369605,4.243431663132065e-24,1.76317989425327e-23
ANKRD20A4P,4.988282742475761,1.544105652858605,0.15568033105395918,9.918437624104321,3.46131652167681e-23,1.3703249077370542e-22
ANKRD34A,0.4172783303953346,-1.0447210557415052,0.15907025267102537,-6.567670813361327,5.110836974940369e-11,1.1616826214171618e-10
ANO6,6.65839103514329,-1.1394971953272683,0.07454384679419422,-15.28626767106976,9.440786957200548e-53,3.287130609649804e-51
ANO8,0.9267942315244458,-1.197127289478021,0.11513157853733547,-10.397905637069071,2.5344234409749035e-25,1.1198950391832535e-24
ARAP3,1.0425576782640993,-1.0280336909033974,0.12309297759446224,-8.3516843202081,6.729632463536841e-17,1.9530089258736854e-16
ARHGAP31,1.2489530389404362,-1.1550007644677243,0.10821975241953126,-10.672735232198445,1.365466006132261e-26,6.428053140475309e-26
ARHGAP42,0.5625325038124652,-1.0682813797133472,0.1433240577407977,-7.453608253579728,9.08214109769727e-14,2.314511462546259e-13
ARHGAP8,2.399354067758139,1.44321020228243,0.12235457716916937,11.795310283219115,4.1267678726891424e-32,2.6488467001960787e-31
ARHGEF37,1.769113436896304,1.1835874258898644,0.10495826032482782,11.276743938274743,1.7095701880778906e-29,9.378812592565551e-29
ARIH1,20.068050463957352,-1.327899301631226,0.07622050757779417,-17.421811318639026,5.636420718876232e-68,1.6315780210347024e-65
ARL17B,3.5983568944191076,1.055386336559754,0.10159105485452197,10.388575431873047,2.7949635256008607e-25,1.2302339453919352e-24
ARL8B,11.776345812392663,-1.0068327862113082,0.0616640186328707,-16.327719284818144,6.268424185473808e-60,5.25799694603124e-58
ARRDC5,1.942707897670632,1.0571493777691752,0.09656853021240784,10.947141635519527,6.857759014984828e-28,3.444746387826506e-27
ASAP1-IT2,0.8745893336783241,1.2657081862237916,0.14702060971166908,8.609052762779637,7.366673980955736e-18,2.2368204027324048e-17
ASNS,1.6570158145791194,-1.0688054010767478,0.08117236089821361,-13.167109952819782,1.3569315665922811e-39,1.4442956537564415e-38
ATF3,4.5564007978689,-1.5994678071676462,0.13639691530210418,-11.726568768985727,9.315899827885813e-32,5.854858627461824e-31
ATRN,2.621213819661161,-1.0106622926549493,0.0814535692224164,-12.407833104222158,2.3697976406837417e-35,1.84230239965319e-34
ATXN1-AS1,0.6403284217768367,-1.1812084843091886,0.14564431103439707,-8.11022741581867,5.05251097880023e-16,1.4113570403032696e-15
ATXN7L2,1.4512053507251672,-1.081781268511045,0.08725415226709933,-12.398049151856227,2.677633164611015e-35,2.072884027747898e-34
AURKB,0.6714847095334916,1.1030383325517203,0.22640589040229475,4.871950683755445,1.1050175523077429e-06,2.0574314698851313e-06
AUTS2,19.980873174067824,-1.2667485313200753,0.07406566318392588,-17.10304717280911,1.4084387886611522e-65,3.095079245070459e-63
AXL,0.3485647756780299,-1.2836944237901176,0.44220890494981574,-2.902914006075473,0.0036970813882613563,0.005596801941642987
B3GALT5-AS1,0.2188887465673448,1.0679165036659601,0.36572399163718855,2.9200066938057816,0.003500238673480043,0.005313524271114229
BAG3,1.208424196739221,-1.1772756771867665,0.10864791682022965,-10.835694890816022,2.331882009177125e-27,1.1387884254542474e-26
BCAP29,5.712764993403721,-1.3564221613556948,0.09438242506449607,-14.371554454431385,7.805932660474734e-47,1.5530860359378503e-45
BCL3,5.71957422537114,-1.3425564913934356,0.09156224841802044,-14.662773300018767,1.116191548886653e-48,2.6492501344394947e-47
BCL6,2.1503565819425963,-1.2256317501504177,0.09834131364533936,-12.463040249498471,1.1875540175984654e-35,9.430801485640744e-35
BCOR,4.196959442076806,-1.140763000892856,0.08021021377195925,-14.222166320814075,6.675402614414225e-46,1.2018166926414293e-44
BCORL1,0.8675460360515854,-1.0691151682778361,0.11199105389031755,-9.546433676076596,1.3423785217019147e-21,4.87996407680014e-21
BEND7,4.150480367010789,1.1686625121887515,0.13984885117973245,8.356611458229265,6.454544852918758e-17,1.8753876336083375e-16
BEST1,5.740296154006772,-1.741639623747387,0.1259638078248025,-13.82650821551661,1.7637656812738372e-43,2.5678967211682112e-42
BGLAP,0.8737718231161695,1.2525408609254725,0.14521474365723747,8.625438639219373,6.384746199061852e-18,1.9462731393093148e-17
BHLHE40,48.4251501042403,-1.0664055993344737,0.07081457163580751,-15.059126599238564,3.0073376084546593e-51,9.023846567808158e-50
BHLHE40-AS1,1.1616556172175738,-1.0013811468375962,0.11035792925179434,-9.073939259523705,1.147901151153389e-19,3.7886127195344245e-19
BLK,0.5802566899613045,1.0836509109819878,0.1569207719120242,6.905719987087013,4.9949437612064905e-12,1.1851551711136519e-11
BLTP3A,2.575203767709362,-1.0934382847834354,0.08938029670306524,-12.233549508299367,2.0574743056506333e-34,1.5051780562101238e-33
BLTP3B,5.400727737061897,-1.1622654222138487,0.08440372962184264,-13.77030881717185,3.8456574072325615e-43,5.4959767960284906e-42
BMPR1A,1.6751242279424483,-1.0008868842879188,0.08801941008638743,-11.371206456684831,5.817783273846127e-30,3.2869473582774726e-29
BMT2,4.300358978999437,-1.0489076158168922,0.07710435705678513,-13.603739864459307,3.804696326714911e-42,5.042076469595353e-41
BTAF1,9.694205771692673,-1.2272052082092253,0.0769448597255155,-15.94915128297095,2.887949449497826e-57,1.7122408724070844e-55
BTBD1,8.002168544931619,-1.1349381024225835,0.0703290235455349,-16.137549552181138,1.389492648452363e-58,9.768133318620111e-57
BTBD6,4.897900149118991,-1.5200288328689266,0.1013389738989894,-14.99944961337412,7.403064968796714e-51,2.1556498645827594e-49
BTBD9,4.195537419420556,-1.3341116777376558,0.09875522306931865,-13.509277142751335,1.3786848359878542e-41,1.736648825400059e-40
BTG2-DT,0.7799781000881808,-1.3294956562547386,0.14230613229813452,-9.342504323491946,9.408200126702672e-21,3.281976806959158e-20
CABLES2,0.785342179864539,-1.053374106019236,0.12126871516590715,-8.686280749145565,3.744987008257163e-18,1.1547043275459587e-17
CABP4,1.7465891253782202,1.1955032503363514,0.11255544141962115,10.621461168450859,2.3682471990910422e-26,1.1004857853377733e-25
CACNA1C-AS1,0.49090701228325667,-1.3687244749318372,0.16323812843481678,-8.384833176266094,5.0797744966266194e-17,1.482069385250964e-16
CACNA1C-AS2,2.109732956544174,1.0798731753826354,0.10414467089590494,10.368971989570106,3.4319685095178194e-25,1.5061281541620562e-24
CAMK2N1,1.3993543707256109,-1.3129286674087914,0.12963123740770494,-10.128181244459482,4.1428330405167005e-24,1.7223498782638144e-23
CAMTA1-DT,0.3906627924057099,-1.3265674634820235,0.17682651323694712,-7.502084609361868,6.281080545391032e-14,1.6101335664456993e-13
CAPN5,1.5511159658854317,-1.0195677068945543,0.10210264007272807,-9.98571345626629,1.7603012015528916e-23,7.086808464282885e-23
CARD11-AS1,0.4545938439091744,-1.4920094443579404,0.21749197801662737,-6.860066554932318,6.8828473560548865e-12,1.622149992296269e-11
CARD16,23.524128069922114,-2.181256930985997,0.3066742095835157,-7.112619394856487,1.1386096017191645e-12,2.7765598860555047e-12
CARMIL2,1.647773999148618,-1.0278684540778233,0.08270959587631183,-12.427438959016925,1.854819100524215e-35,1.454205755764152e-34
CARMIL3,1.4794500978797314,-1.1976321061984154,0.12743465483722977,-9.398009573833207,5.5604968447454304e-21,1.9577776036006868e-20
CASC8,0.42512944390712326,1.0106708811929743,0.2077064594166397,4.865861581924436,1.1395925705969111e-06,2.1202022835188657e-06
CASK,2.3200133415925945,-1.1919930827838439,0.09010262438122692,-13.229282620453821,5.945210071349079e-40,6.525586340767766e-39
CASTOR2,3.1894784268174674,-1.4287941041173062,0.10762381038153071,-13.275817860863446,3.1976070281133784e-40,3.5931659758023235e-39
CASTOR3P-ENSG00000239521,1.4743635326742823,-2.1355275917560532,0.21787554708279036,-9.801593709571161,1.1082309815944156e-22,4.265071423690917e-22
CATSPER2,1.9534302282105926,1.2618715934744336,0.09943602468917923,12.69028601474001,6.694088064816645e-37,5.8200719729616095e-36
CAVIN2,2.304078568896816,-1.7305624242781392,0.157323934379069,-10.999994572398515,3.8215491579939295e-28,1.944761469130106e-27
CBX4,15.293560859396534,-1.3007955467403987,0.08020481205663112,-16.218422727827495,3.736678717211621e-59,2.858268803222547e-57
CCDC144A,4.081948444290929,1.086085152753525,0.09878912919536133,10.993974353248195,4.085315167869459e-28,2.0768425558972736e-27
CCDC85C,3.8417357149419917,-1.951219268513587,0.14516344020785804,-13.441533665223531,3.4520703425809864e-41,4.2152948277521174e-40
CCNY,11.461098932524786,-1.0329639844927716,0.06612685573291287,-15.620945121977748,5.242276734793359e-55,2.410957365599824e-53
CD81,42.30381296017896,-1.8162735040403173,0.08772239710474279,-20.704786508189468,3.1362134136204676e-95,4.6299918625278964e-91
CD83,5.628219365127631,-1.1209796582163627,0.09571982188576134,-11.711050398257296,1.1188484056657202e-31,7.00787399781206e-31
CDC42-IT1,1.373965412704915,1.2620418479605349,0.1415631629379327,8.915044152509276,4.876219298890995e-19,1.5605381640912154e-18
CDHR1,0.6734778435433803,-1.501963031787568,0.15105210029596494,-9.943344242448047,2.696203216041184e-23,1.0728853929492182e-22
CDHR3,2.373460060096671,-1.13816673579491,0.08615046181982729,-13.211382873085933,7.542588078530525e-40,8.175567386442448e-39
CDK17,27.982117389640127,-1.4955702503050345,0.08083162252441649,-18.502291598232777,1.978786625419857e-76,1.5375172079512288e-73
CEACAM1,0.5446444327396692,1.0615836731395882,0.1495134427752302,7.100255692295917,1.2452628298645503e-12,3.0286351165222993e-12
CEBPA,2.6290609016516857,-1.144236802094386,0.0993966388391419,-11.51182590737456,1.1501704407001616e-30,6.78927077811135e-30
CENPBD1P,0.6024431948850938,-1.5715750368443524,0.19461123687819026,-8.075458858668176,6.72233704934155e-16,1.867203421626139e-15
CFAP210,0.49514712111784337,-1.4293302663574858,0.18366724057544948,-7.782173140290226,7.128920933554332e-15,1.9004019455049223e-14
CFAP54,0.49950655190947296,-1.0556086355990568,0.14366290915438468,-7.347816091240826,2.0147143736848232e-13,5.066126434799702e-13
CFLAR-AS1,0.35264393286612633,-1.0944078731841025,0.19482473406914486,-5.617396982026361,1.9385568283145492e-08,3.9333307389235417e-08
CHD1L,3.931287303334933,-1.4503170943940042,0.09530374465754826,-15.21783954665559,2.6927753595040334e-52,9.202185794527326e-51
CHRFAM7A,0.5506600935654634,-1.7081718726473363,0.23762887759123366,-7.188401889376901,6.555406610295045e-13,1.6126890149606025e-12
CHSY3,0.20702397780055817,-1.001964805494518,0.3596750533113712,-2.785750071543371,0.0053404029724221334,0.007992738146985803
CHTF8,4.470750092136075,-1.9558916593190168,0.1574011484238037,-12.426158759990521,1.8847546879379423e-35,1.4768913725067856e-34
CISH,5.225519358380121,-1.004349749107491,0.09367433566770575,-10.721717340705313,8.049467515077163e-27,3.822267253942881e-26
CKAP5,5.755660286220075,-1.0869438880755058,0.07692637815959685,-14.129664155258368,2.4933052192613598e-45,4.2751062661969165e-44
CLK2,5.693018281921197,-1.1148933533162175,0.07731626997431024,-14.419906103678587,3.878698456015291e-47,7.86555292666947e-46
CLTC,14.239655517101982,-1.0073582812075652,0.0612441690307849,-16.448231679022506,8.63527845815557e-61,8.27809194011368e-59
CLU,2.068354246439903,-1.0096328909163166,0.1120138196256595,-9.013467215834819,1.9964263310559082e-19,6.523515255727839e-19
CMTM1,0.6754595476644766,1.1583164143318654,0.12624516715499323,9.175134703649936,4.510102270957019e-20,1.5225849491456317e-19
CNNM2,3.197939440892719,-1.1386079335987382,0.08180891151316953,-13.917896137946366,4.932092584119528e-44,7.616368495748597e-43
CNNM4,0.9572409643244154,-1.1065736429830422,0.109510310647746,-10.104743895234472,5.2632908849008744e-24,2.1777456091309307e-23
COCH,0.5641052183166773,1.0418054829047807,0.16876172587582275,6.173233163492034,6.690742706216771e-10,1.4478955522116417e-09
COLEC12,0.6813904442631906,1.3289499196544736,0.2002362993358158,6.636908113377061,3.2033119245730127e-11,7.360388162252356e-11
CPB2-AS1,0.8110874171412161,-1.4626152423282544,0.1520940937116313,-9.616515714945226,6.809888953149863e-22,2.5202905644359845e-21
CPEB2,2.6466104559168935,-1.093564104490544,0.08261275017385578,-13.23723156763544,5.348421102238025e-40,5.910085384157183e-39
CRY1,12.389958131053678,-1.1205767766213013,0.06786781650029663,-16.511165886947364,3.049348284994219e-61,3.0833923788609353e-59
CRY2,4.804278339513606,-1.1022633375949475,0.08440801216584733,-13.058752472800666,5.6648484839144966e-39,5.704649261120717e-38
CRYBB2,0.6017290425675642,1.1821389723508005,0.3473208029279874,3.403593917741524,0.0006650554550379416,0.0010599388624338909
CTBP1-AS,2.045327871282206,-1.3947957186306619,0.11168573758602471,-12.488575074828473,8.618335882994107e-36,6.922333658359195e-35
CTH,0.6020761104513633,-1.122973599250128,0.14153060472555584,-7.934493047830207,2.1135685987469686e-15,5.7601279718112416e-15
CTSK,1.3607801313513699,1.1221247992160135,0.10452696090512258,10.735266667080735,6.95179723524146e-27,3.3159735891395695e-26
CTU1,3.4834621498806664,-1.32705083518456,0.10698542263506942,-12.404034143148374,2.4849103741637837e-35,1.9267191099674337e-34
CX3CR1,68.75916543019382,-1.1584326466337793,0.07799435817322316,-14.852774915602675,6.674755043927306e-50,1.7691096716965678e-48
CXCR2,7.602987923541236,-1.079046080594017,0.08622937732531326,-12.513671257570998,6.28508227709833e-36,5.086988468026461e-35
CYP2F1,1.1308161270788204,-1.440532211104199,0.15251822685083233,-9.444983992064667,3.554586486816184e-21,1.2635771804687535e-20
CYP2U1,1.6492859101587956,-1.0739553553018049,0.09227193172723676,-11.639025380724695,2.6098077332526712e-31,1.594066676293305e-30
CYP51A1,8.874271934519763,-1.0626445495040908,0.0734283777183967,-14.471851108837127,1.8249384022494309e-47,3.832370644723805e-46
DAPL1,1.4648303522670032,1.2122529159691382,0.14822692737130289,8.178358260995928,2.8773719571705724e-16,8.108158466063974e-16
DCTN4,8.757128114779961,-1.2677659434059596,0.07593264620491519,-16.695927335190067,1.403219206364808e-62,1.7705747985951846e-60
DDTL,3.4961034191025187,-2.508093313739769,0.21248582440170885,-11.80357946607378,3.7405462180041006e-32,2.406173586771004e-31
DDX47,4.027818346469527,-2.2526818649575087,0.17759554579789538,-12.684337632662656,7.222180600043394e-37,6.268139459050007e-36
DENND1A,3.423890239703212,-1.0811775194728288,0.08176871197221237,-13.222386575445233,6.5163045286064345e-40,7.120666451207756e-39
DENND2B,0.6163222107407387,-1.0969251827402868,0.19559438965481857,-5.6081628142612905,2.044856177573344e-08,4.140476169183278e-08
DGCR6,1.3571554053122603,1.434514918567513,0.12737340087435858,11.262280104953168,2.0147725683120164e-29,1.1016328676292705e-28
DGKK,1.1465652248093487,-1.0029528023378629,0.1719221605355048,-5.833761041705477,5.419171677416055e-09,1.1272823935986082e-08
DHRSX-IT1-ENSG00000223571,0.3402142769384267,1.078689458876323,0.2421964310931002,4.453779331131742,8.437181658324614e-06,1.5007001544800756e-05
DIABLO,2.409617006604644,-1.3031875312018115,0.10612525087669467,-12.27971213670878,1.1641172552144225e-34,8.631774504636121e-34
DIPK1A,2.606902129435263,-1.0812055759748898,0.08266380092524858,-13.079553128129263,4.309663101102985e-39,4.378771945050473e-38
DISP1,4.472981769078455,1.0754741544078184,0.08262120568215092,13.016926411667681,9.803828681852379e-39,9.700665069047365e-38
DLEC1,0.6508811354304562,-1.2626274688814798,0.13661526200835422,-9.242213866297519,2.4144892252532327e-20,8.266489896199785e-20
DNAI7,0.6418087388669719,-1.6798529417111308,0.18889299091114123,-8.893145974385913,5.94026966625242e-19,1.8936774148755015e-18
DNAJB4,2.6729172928050735,-1.0683933226931528,0.08405592991058397,-12.710505062875107,5.169944752254082e-37,4.5296079749274195e-36
DNLZ,5.9093850726183055,-1.7838952787235562,0.1212075794965939,-14.717687508755887,4.963449292916188e-49,1.2171993672977022e-47
DOCK3,0.3097910854830889,-1.0944879850530136,0.19951141171061024,-5.485841514873144,4.11505712355996e-08,8.205103770274945e-08
DONSON,10.996259419966808,1.498336048706899,0.1139181174758706,13.152745866119732,1.6410487861450557e-39,1.7354443574397893e-38
DPH1,4.2658135763914915,-1.1868615921501178,0.08582026025691995,-13.829620052386375,1.6891031234962593e-43,2.4616218570755454e-42
DPY19L1,2.599343795390554,-1.096074877033303,0.08439417848168297,-12.987564980814366,1.4393399797276437e-38,1.4072169616370333e-37
DPYD,13.008259805861824,-1.1193823228948427,0.06663698820251447,-16.79821302086705,2.5150776292945456e-63,3.604863207890813e-61
DSE,2.802854431827221,-1.085334978718263,0.08108312042241042,-13.385461401387914,7.353926500808592e-41,8.755323946083649e-40
DTX2,4.09699603726317,-1.0845240881500564,0.07636692777400154,-14.201489044571375,8.968624123955297e-46,1.6029515489340444e-44
DUOX1,3.839999477467095,1.2781738260035425,0.12554544885560404,10.18096504217873,2.411577598191782e-24,1.016622503772281e-23
DUS4L-BCAP29,0.6326028619182255,1.6356318371534586,0.18546404788296186,8.81913155581309,1.1535085160879393e-18,3.6325183922794895e-18
DUSP5,5.174390108233089,-1.2694186225637643,0.10079247320846615,-12.594379145139762,2.267369437528318e-36,1.9018849435358273e-35
DUSP8,1.3779735414543242,-1.6468813788224212,0.18144443179312122,-9.07650547634417,1.1211667816445885e-19,3.7028602231362554e-19
E2F5,2.0474588504640354,-1.3496367533232234,0.10108314813775962,-13.351748319946383,1.157011640029108e-40,1.3588673700675991e-39
EBLN2,1.992788341683085,1.3013013699625544,0.11047133847888364,11.779538366064925,4.97648695237957e-32,3.1694511163925618e-31
EDEM3,4.6347331990010145,-1.069477692041716,0.07298130275564702,-14.65413265672301,1.2676503301644696e-48,2.9799875516270807e-47
EDRF1-AS1,0.23529824013994158,-1.0273457693809862,0.21173787461280053,-4.851969782258684,1.2224125149068502e-06,2.2714255453203057e-06
EEIG2,4.157227310439318,-1.1037759677842642,0.0884938435090032,-12.472912510258052,1.0491986636545322e-35,8.377133516242217e-35
EFL1,3.2874839523941044,-1.0162971772264655,0.07880622760403187,-12.89615311029645,4.731326345793016e-38,4.437647448725686e-37
EGR1,5.919462135312371,-1.5875277471033016,0.1051870811620101,-15.09242132746489,1.8165187633170497e-51,5.657651160938736e-50
EHD3,0.8892046143852345,-1.0754480886604443,0.12064949791914482,-8.91382150119823,4.93031721662791e-19,1.5775091692474605e-18
ELF4,9.246995387880286,-1.156954893815587,0.07562123225212809,-15.29933934372021,7.723666741828037e-53,2.7213482603724894e-51
ELL2,4.871392072101784,-1.9669412338116772,0.1304966111421919,-15.072738032012614,2.4475574790517215e-51,7.419566953437488e-50
EOGT,1.0963133609000364,-1.030299004893254,0.09870472337548437,-10.438193529745032,1.6593831927906254e-25,7.401049569537161e-25
EOGT-DT,0.2436530154954829,-1.054362516274037,0.21587928554351954,-4.88403745463335,1.0393531850194818e-06,1.939083921451107e-06
EPHA4,2.825022084597891,-1.0008272152710047,0.07999223095781163,-12.511555225892458,6.454793522175624e-36,5.221485850294724e-35
ERICH6,0.4168138673701859,-1.4686310711809039,0.20016483419046735,-7.337108324349442,2.1825795842157113e-13,5.481698265018126e-13
EXOC8,4.526901867471348,-1.3511792134668579,0.09641181324164978,-14.014664469386311,1.2679612120342407e-44,2.0413207604429113e-43
F13A1,0.8611533736936366,-1.6305844042780322,0.1904887141355846,-8.560005308857443,1.128623241553372e-17,3.392073476191456e-17
F2RL2,0.34573652701439045,-1.2598440270600038,0.19387990901591387,-6.4980638450608845,8.136027822526657e-11,1.8293051895211855e-10
F8A3,0.24407817560601175,-1.1179519184810829,0.20709526037565987,-5.398249657926392,6.729418287023858e-08,1.3283380421357564e-07
FAM117A,20.804482802097922,-1.0098540374038907,0.05905292922473706,-17.100828877780145,1.4630858936380473e-65,3.095079245070459e-63
FAM117B,2.4665874004125428,-1.1677921385862733,0.08858696086675052,-13.182438218450976,1.1075264356519184e-39,1.1848125195311065e-38
FAM120B,7.346092358854086,-1.3844136684112447,0.08907824637712011,-15.541546053232965,1.8155017432223019e-54,7.571257693556735e-53
FAM131B-AS2,5.403785253572988,1.2124421393491678,0.10179537706097577,11.91058154461092,1.0424764144373109e-32,6.948117068324163e-32
FAM151B-DT,1.1492798829022068,1.1563284789833435,0.12813780440984943,9.02410092251012,1.8117693984751347e-19,5.928003464026687e-19
FAM153CP,2.438795304285261,1.2482010906038494,0.11796671227435496,10.580960226312916,3.6519613851279634e-26,1.6806080401697049e-25
FAM168A,2.489335166583547,-1.0361822428091836,0.08433183323676098,-12.286964519081542,1.0642781407110432e-34,7.903389432252078e-34
FAM182B,0.3398217875088757,-1.198363975958599,0.217768502699195,-5.502926094017859,3.73539037173845e-08,7.460168839011733e-08
FAM184B,2.5322606537455146,1.1221178347321685,0.15848910734850874,7.080094357933973,1.4405634027715642e-12,3.49327160235161e-12
FAM200A,1.413629814908969,-1.2829175478504216,0.10325122279389681,-12.425204400835966,1.9073828705713561e-35,1.4938298842570255e-34
FAM215B,18.168527636132488,1.0523506050274978,0.10517297954768404,10.005902747581436,1.4357615664609545e-23,5.802394745596241e-23
FAM220A,0.8732045691106776,1.0032566682741413,0.17176729182065195,5.840789929445215,5.195388304857485e-09,1.0816459955522641e-08
FAM226B,0.7368040889952238,1.3570723807564167,0.16684723912163546,8.133622035945587,4.166502406188633e-16,1.1680606726654537e-15
FAM41C,2.210350041690735,1.3048695555263894,0.13378049347137375,9.75381030273748,1.7767159138293505e-22,6.775938268112297e-22
FAM83G,0.8045011215695669,-1.247411631654749,0.13271926305687015,-9.398874006105908,5.515008234975508e-21,1.9422248705377723e-20
FAM86B1,0.37604552779562117,1.1625057207311762,0.17857325393293103,6.509965491068404,7.516807133875157e-11,1.6934323778025172e-10
FAM86C1P,0.27417952649744276,-1.1507363790551761,0.2065309143096813,-5.571739140851876,2.5220886449012312e-08,5.083084595860324e-08
FAM88B,1.2683931005392617,1.0078140184164301,0.11369318992641333,8.864330564290848,7.696509413680954e-19,2.439320920441647e-18
FAR1-IT1,0.9408491445305142,1.4361685184027417,0.15279799196594693,9.399132147775942,5.5014956741219114e-21,1.937928433239365e-20
FBXL14,1.8946396436989938,-1.8983640661023253,0.14451077961206468,-13.136487611501598,2.0345344533586697e-39,2.1347428667330519e-38
FBXL6,6.944457361682437,-1.137463398896724,0.07518930658097292,-15.127994267000803,1.0587334604713506e-51,3.339761127550972e-50
FBXO30,1.1920505516750373,-1.0870942407958322,0.10185279519074543,-10.673190055903424,1.3587967332483417e-26,6.39869734384219e-26
FBXO45,1.7018891693089595,-1.149107987722028,0.09527487609644583,-12.06097593408358,1.6975928571555675e-33,1.1838244378926614e-32
FCER2,0.6284456672982205,1.0233701793427017,0.16386889748531694,6.245054400481324,4.2365263949644497e-10,9.253416062858436e-10
FCGR3B,0.9760574099728793,-1.3210056633432377,0.18523705059428908,-7.131433258654814,9.932911554446017e-13,2.4262007491443834e-12
FEM1C,3.0385351054073415,-1.047147374018186,0.08120289660014876,-12.89544360928952,4.775074289769516e-38,4.472996303291076e-37
FMNL1-AS1,0.7514878676980468,-1.480318669061613,0.18452965078049202,-8.022118195099887,1.0393705628910157e-15,2.866472561173186e-15
FMR1-IT1,2.180148471122631,1.3524427164618462,0.12208686488007536,11.077708628117664,1.609386335651834e-28,8.377775202125537e-28
FOSL1,0.23498670230345708,-1.25323664648809,0.21117632946002252,-5.934550759986282,2.946511640862452e-09,6.191197175356159e-09
FOSL2-AS1,0.6500850249779511,-1.7149893186490464,0.20265503215187675,-8.462604162544425,2.6147202037269507e-17,7.73104633839795e-17
FOXN3-AS1,0.6691250580499846,-1.2613981297541805,0.14284857893162392,-8.830316263474788,1.0438015999407505e-18,3.2905494383782406e-18
FOXO1,5.25052198163517,-1.2443709143885213,0.08134148877751039,-15.298108420319076,7.87112154361015e-53,2.753586903988546e-51
FOXP1-IT1,0.7223632460083164,1.10974898418648,0.14440342121419988,7.685060193555533,1.529250749445439e-14,4.017140358374202e-14
FRAT1,4.404996657399876,-1.2988202716835684,0.09866286799010904,-13.164225793778622,1.4097528969596441e-39,1.49835723670376e-38
FRAT2,5.445289763990534,-1.1524126810586015,0.0911560401119785,-12.642197704539896,1.235515747375732e-36,1.0573866074497352e-35
FRY-AS1,1.4169687914949978,1.4003386911290947,0.14073963085901006,9.949853375215428,2.525550435208101e-23,1.0071502181247216e-22
FYCO1,3.0289073095690195,-1.2159967190985665,0.09422981118845414,-12.904586178854204,4.2408757614946007e-38,3.990717746470668e-37
GABRE,0.8741156559243062,2.0157078142821545,0.3590224184571228,5.614434393664155,1.9720623209883823e-08,3.998016485134782e-08
GALNT12,1.4138270229249832,-1.0798991019005426,0.09441707543123924,-11.437540264493753,2.714732567740901e-30,1.5655311288108953e-29
GAREM2,0.7680698257468784,-1.199830073111865,0.12480230681465586,-9.613845318530329,6.988906998430023e-22,2.5826591744135778e-21
GEMIN5,2.078006032701851,-1.0006393281825308,0.08551914969409213,-11.700763299937922,1.263121672999283e-31,7.881430793951147e-31
GET4,4.706325011043827,-2.3105758306602433,0.204962985458559,-11.273137076388913,1.7810876111151317e-29,9.756659147641072e-29
GFPT1,5.624430404345407,-1.0440523449642354,0.06630514345883802,-15.746174286047342,7.2963978221558625e-56,3.632830747016951e-54
GHRL,2.1765083630552673,1.241389450305292,0.13610564463851157,9.120778595203365,7.458653170590942e-20,2.4861615885625216e-19
GIMAP8,3.5644471302621317,-1.135235880985635,0.09304117874046176,-12.201434852328925,3.0539450379846393e-34,2.211152064530026e-33
GLRA2,0.15714876829979635,1.2237816100365124,0.48622682357501784,2.516894483604524,0.011839428006335702,0.01723212813344513
GNG11,1.7855856812615196,-1.05335046851343,0.1390191327726455,-7.577017979504298,3.5358779627619616e-14,9.138684587579629e-14
GOLGA8Q,2.4635335808420495,1.2052791048792875,0.1458150997858189,8.26580447875197,1.3875581040535314e-16,3.969868273283389e-16
GOLGA8R,2.046172188180859,1.0211293510463109,0.11336296025006606,9.007610147034034,2.1059549245054706e-19,6.872283941307308e-19
GP1BB,2.7520568387431634,-1.6472934718745635,0.16853688353254123,-9.774082903084551,1.4546877073298842e-22,5.565056911974885e-22
GP6-AS1,0.7945977466752926,-1.2686940853705213,0.12948812873350332,-9.79776368520695,1.1510575495570853e-22,4.421822171249349e-22
GP9,0.4579628659878635,-1.3864933816640759,0.2164992648980579,-6.404148218779995,1.5121116245941854e-10,3.366506396302814e-10
GPAT4-AS1,0.4227059732329404,-1.256423927010471,0.1741015440038849,-7.216615649212365,5.329733860106837e-13,1.3186335005322144e-12
GPHN,2.0122561640476238,-1.1241341316068336,0.10345196447275687,-10.866242485930407,1.669351758426496e-27,8.22036024337904e-27
GPR107,3.9563871643579933,-1.1000780840262863,0.07607836084794234,-14.459802653017327,2.1742031394309615e-47,4.533582054720239e-46
